Timestamp,Sensor_ID,Location_Type,Temperature_C,Humidity_Pct,Wind_Speed_kmh,Precipitation_mm,Traffic_Density_Score,CO2_ppm,NO2_ppb,PM2.5,PM10,AQI_Category
2025-06-30 20:00:00,SNS-027,Residential,21.5,73.3,0.8,0,0.5,459.1,26.9,28.7,46.9,Moderate
2025-06-30 21:00:00,SNS-011,Residential,23.9,61.7,2.0,0,0.51,436.5,23.8,21.4,31.6,Moderate
2025-06-30 22:00:00,SNS-035,Roadside,24.3,72.3,2.9,0,0.33,466.9,18.2,41.8,52.9,Unhealthy for Sensitive
2025-06-30 23:00:00,SNS-002,Industrial,23.6,64.7,1.7,0,0.15,518.5,14.4,30.0,51.9,Moderate
2025-07-01 00:00:00,SNS-022,Roadside,23.3,68.6,5.7,0,0.19,433.3,16.5,36.9,47.7,Unhealthy for Sensitive
2025-07-01 01:00:00,SNS-040,Residential,25.1,57.1,1.0,0,0.05,421.6,15.1,7.6,12.3,Good
2025-07-01 02:00:00,SNS-011,Residential,17.9,68.7,5.1,0,0.15,393.9,4.7,16.6,16.0,Moderate
2025-07-01 03:00:00,SNS-039,Park,19.5,75.6,6.7,1,0.05,380.0,17.1,2.0,5.0,Good
2025-07-01 04:00:00,SNS-022,Roadside,25.2,70.8,2.3,0,0.08,444.8,10.6,30.7,44.0,Moderate
2025-07-01 05:00:00,SNS-005,Industrial,22.2,69.2,2.7,0,0.41,542.9,28.6,44.2,66.6,Unhealthy for Sensitive
2025-07-01 06:00:00,SNS-037,Residential,24.1,62.7,1.8,0,0.5,420.2,25.3,16.5,21.5,Moderate
2025-07-01 07:00:00,SNS-035,Roadside,22.9,66.9,4.9,0,0.79,489.8,41.0,51.0,83.9,Unhealthy for Sensitive
2025-07-01 08:00:00,SNS-024,Park,20.4,73.0,0.6,0,0.84,477.6,48.3,25.9,42.2,Moderate
2025-07-01 09:00:00,SNS-046,Roadside,21.7,64.6,8.3,0,0.95,494.8,50.4,56.1,83.4,Unhealthy
2025-07-01 10:00:00,SNS-050,Industrial,20.9,60.8,10.3,0,0.54,490.0,33.1,30.6,51.3,Moderate
2025-07-01 11:00:00,SNS-017,Roadside,21.5,70.7,5.9,0,0.53,473.0,36.9,35.4,54.4,Unhealthy for Sensitive
2025-07-01 12:00:00,SNS-044,Residential,21.5,72.9,2.9,0,0.31,414.3,28.7,21.2,30.7,Moderate
2025-07-01 13:00:00,SNS-005,Industrial,21.0,66.9,10.1,0,0.55,494.7,32.4,35.4,48.6,Unhealthy for Sensitive
2025-07-01 14:00:00,SNS-042,Residential,23.2,64.8,1.4,0,0.57,435.1,32.8,32.1,51.6,Moderate
2025-07-01 15:00:00,SNS-038,Roadside,24.5,68.3,6.5,0,0.32,440.0,26.9,30.2,35.9,Moderate
2025-07-01 16:00:00,SNS-047,Park,26.7,62.6,5.6,0,0.8,441.6,43.9,22.2,30.5,Moderate
2025-07-01 17:00:00,SNS-014,Roadside,23.2,66.2,7.8,0,0.71,482.9,43.4,35.4,50.8,Unhealthy for Sensitive
2025-07-01 18:00:00,SNS-041,Industrial,23.4,69.5,9.1,0,0.99,561.0,50.3,49.6,79.1,Unhealthy for Sensitive
2025-07-01 19:00:00,SNS-018,Residential,24.0,72.4,1.5,0,0.95,477.0,55.9,45.8,68.7,Unhealthy for Sensitive
2025-07-01 20:00:00,SNS-012,Park,21.8,63.0,4.3,0,0.53,425.6,32.7,4.3,10.5,Good
2025-07-01 21:00:00,SNS-012,Park,21.2,60.3,4.6,0,0.38,419.0,31.3,5.0,5.0,Good
2025-07-01 22:00:00,SNS-021,Industrial,23.1,68.7,1.4,0,0.55,560.2,32.9,53.7,71.3,Unhealthy for Sensitive
2025-07-01 23:00:00,SNS-023,Roadside,22.6,71.0,7.7,0,0.1,434.6,16.3,25.0,41.5,Moderate
2025-07-02 00:00:00,SNS-042,Residential,23.8,74.8,3.6,0,0.04,383.2,7.8,2.0,8.3,Good
2025-07-02 01:00:00,SNS-004,Park,23.9,66.3,3.7,0,0.19,399.4,18.5,3.3,5.0,Good
2025-07-02 02:00:00,SNS-021,Industrial,23.8,61.4,3.0,0,0.11,481.1,11.1,46.2,69.7,Unhealthy for Sensitive
2025-07-02 03:00:00,SNS-028,Residential,22.6,66.0,6.5,0,0.13,389.7,17.4,2.3,5.0,Good
2025-07-02 04:00:00,SNS-006,Industrial,26.3,61.6,7.9,1,0.17,472.1,14.1,21.9,32.9,Moderate
2025-07-02 05:00:00,SNS-020,Roadside,23.8,61.0,4.4,0,0.38,459.1,30.6,35.3,56.6,Unhealthy for Sensitive
2025-07-02 06:00:00,SNS-004,Park,24.6,73.9,3.4,0,0.43,423.3,26.8,17.6,23.1,Moderate
2025-07-02 07:00:00,SNS-013,Roadside,21.6,63.3,2.7,0,0.86,505.1,42.2,50.1,73.0,Unhealthy for Sensitive
2025-07-02 08:00:00,SNS-010,Roadside,23.7,67.6,4.5,0,0.94,500.5,49.6,61.3,94.7,Unhealthy
2025-07-02 09:00:00,SNS-016,Roadside,23.0,65.6,4.4,0,0.96,515.0,41.5,45.6,77.6,Unhealthy for Sensitive
2025-07-02 10:00:00,SNS-036,Industrial,22.8,68.7,6.5,0,0.41,501.0,26.0,46.9,75.6,Unhealthy for Sensitive
2025-07-02 11:00:00,SNS-035,Roadside,20.4,61.9,3.4,0,0.33,468.1,21.6,39.6,59.2,Unhealthy for Sensitive
2025-07-02 12:00:00,SNS-049,Industrial,20.1,57.8,7.8,0,0.52,511.2,38.8,43.9,68.6,Unhealthy for Sensitive
2025-07-02 13:00:00,SNS-013,Roadside,16.7,64.1,1.5,0,0.48,477.8,36.7,43.1,71.2,Unhealthy for Sensitive
2025-07-02 14:00:00,SNS-046,Roadside,23.8,65.7,2.8,0,0.37,457.1,22.1,38.3,65.2,Unhealthy for Sensitive
2025-07-02 15:00:00,SNS-014,Roadside,22.1,71.1,3.4,0,0.48,490.6,23.5,37.1,53.6,Unhealthy for Sensitive
2025-07-02 16:00:00,SNS-012,Park,21.2,61.9,4.7,0,0.81,456.6,45.7,27.8,39.3,Moderate
2025-07-02 17:00:00,SNS-045,Residential,20.3,63.2,0.8,0,0.72,477.2,34.0,40.1,62.8,Unhealthy for Sensitive
2025-07-02 18:00:00,SNS-004,Park,22.8,70.7,2.0,0,0.86,469.4,44.8,31.7,43.0,Moderate
2025-07-02 19:00:00,SNS-002,Industrial,25.5,73.8,8.4,0,0.88,556.5,47.1,51.9,83.7,Unhealthy for Sensitive
2025-07-02 20:00:00,SNS-004,Park,23.0,58.8,0.8,5,0.43,458.0,34.1,12.3,6.8,Moderate
2025-07-02 21:00:00,SNS-011,Residential,19.8,66.0,1.3,0,0.36,445.8,25.0,23.9,36.6,Moderate
2025-07-02 22:00:00,SNS-028,Residential,23.3,64.4,4.5,0,0.46,436.2,27.3,20.6,20.0,Moderate
2025-07-02 23:00:00,SNS-042,Residential,24.6,70.0,5.4,0,0.2,403.3,20.7,2.0,5.0,Good
2025-07-03 00:00:00,SNS-022,Roadside,25.9,70.4,7.1,0,0.04,401.0,3.5,19.2,29.3,Moderate
2025-07-03 01:00:00,SNS-012,Park,22.3,69.3,1.4,0,0.14,399.7,25.5,2.0,5.0,Good
2025-07-03 02:00:00,SNS-031,Park,25.6,64.5,2.5,0,0.14,423.4,24.2,9.0,17.1,Good
2025-07-03 03:00:00,SNS-003,Park,22.6,53.1,3.2,1,0.14,392.8,9.8,11.2,11.2,Good
2025-07-03 04:00:00,SNS-030,Industrial,23.1,66.8,8.8,0,0.16,459.2,14.3,18.6,23.7,Moderate
2025-07-03 05:00:00,SNS-040,Residential,20.4,58.9,0.5,0,0.32,447.3,23.4,25.8,41.7,Moderate
2025-07-03 06:00:00,SNS-037,Residential,24.7,62.6,4.4,0,0.35,428.3,24.5,10.1,11.5,Good
2025-07-03 07:00:00,SNS-002,Industrial,22.1,66.5,12.4,0,0.93,523.7,50.7,47.5,69.4,Unhealthy for Sensitive
2025-07-03 08:00:00,SNS-032,Roadside,26.9,70.5,7.3,0,0.75,477.8,33.6,39.0,60.4,Unhealthy for Sensitive
2025-07-03 09:00:00,SNS-031,Park,21.3,62.9,2.7,0,0.79,463.1,42.1,27.9,36.7,Moderate
2025-07-03 10:00:00,SNS-041,Industrial,22.5,58.9,3.4,0,0.59,549.2,29.3,52.9,75.4,Unhealthy for Sensitive
2025-07-03 11:00:00,SNS-001,Roadside,22.3,64.8,2.8,0,0.52,507.1,34.9,52.2,75.8,Unhealthy for Sensitive
2025-07-03 12:00:00,SNS-002,Industrial,23.6,65.3,5.5,0,0.48,528.9,34.9,42.6,71.3,Unhealthy for Sensitive
2025-07-03 13:00:00,SNS-046,Roadside,22.5,65.3,5.6,0,0.47,479.4,33.5,33.8,44.9,Moderate
2025-07-03 14:00:00,SNS-007,Park,23.3,54.3,2.9,0,0.56,441.0,38.2,9.8,8.3,Good
2025-07-03 15:00:00,SNS-010,Roadside,22.9,57.9,2.2,0,0.5,495.5,27.0,35.9,59.3,Unhealthy for Sensitive
2025-07-03 16:00:00,SNS-012,Park,23.3,71.1,1.3,0,0.99,493.3,52.2,17.7,29.0,Moderate
2025-07-03 17:00:00,SNS-004,Park,22.1,69.7,3.4,0,0.84,468.0,46.0,18.2,22.4,Moderate
2025-07-03 18:00:00,SNS-013,Roadside,23.8,69.1,5.2,0,0.97,517.0,44.6,51.9,80.7,Unhealthy for Sensitive
2025-07-03 19:00:00,SNS-028,Residential,21.1,68.9,4.1,0,0.7,461.0,35.9,29.1,39.1,Moderate
2025-07-03 20:00:00,SNS-007,Park,17.9,69.9,4.4,0,0.49,409.6,30.8,5.6,11.3,Good
2025-07-03 21:00:00,SNS-010,Roadside,23.9,67.1,3.3,0,0.41,467.3,20.7,40.5,56.7,Unhealthy for Sensitive
2025-07-03 22:00:00,SNS-003,Park,22.2,59.8,12.4,0,0.52,401.4,34.2,7.0,5.0,Good
2025-07-03 23:00:00,SNS-045,Residential,25.1,54.9,4.0,0,0.18,407.9,18.6,8.8,16.5,Good
2025-07-04 00:00:00,SNS-046,Roadside,23.1,65.4,5.4,0,0.07,431.0,11.8,27.2,39.9,Moderate
2025-07-04 01:00:00,SNS-003,Park,25.1,70.8,1.2,5,0.15,408.2,17.7,2.2,7.8,Good
2025-07-04 02:00:00,SNS-026,Industrial,23.6,62.5,1.7,0,0.04,495.1,-0.2,34.5,46.1,Moderate
2025-07-04 03:00:00,SNS-015,Roadside,21.9,64.5,4.8,0,0.16,427.8,12.8,28.1,39.0,Moderate
2025-07-04 04:00:00,SNS-020,Roadside,23.0,61.4,6.8,5,0.15,428.9,13.5,11.1,13.5,Good
2025-07-04 05:00:00,SNS-028,Residential,23.8,66.7,10.3,0,0.43,410.0,25.9,8.6,8.9,Good
2025-07-04 06:00:00,SNS-031,Park,22.5,62.8,3.4,0,0.36,424.5,19.9,7.0,13.5,Good
2025-07-04 07:00:00,SNS-034,Residential,21.5,62.8,3.9,0,0.97,494.3,52.2,39.0,64.6,Unhealthy for Sensitive
2025-07-04 08:00:00,SNS-028,Residential,18.2,74.3,1.8,0,0.85,498.9,43.1,41.4,65.1,Unhealthy for Sensitive
2025-07-04 09:00:00,SNS-037,Residential,22.8,63.5,0.8,0,0.84,500.6,48.5,40.1,63.7,Unhealthy for Sensitive
2025-07-04 10:00:00,SNS-021,Industrial,21.6,58.2,1.3,0,0.36,524.6,22.9,44.9,65.9,Unhealthy for Sensitive
2025-07-04 11:00:00,SNS-030,Industrial,22.1,56.1,0.4,0,0.39,531.1,30.3,45.8,62.5,Unhealthy for Sensitive
2025-07-04 12:00:00,SNS-002,Industrial,21.5,54.5,1.7,1,0.5,539.2,25.2,32.6,57.2,Moderate
2025-07-04 13:00:00,SNS-016,Roadside,22.3,61.8,7.3,0,0.54,473.4,26.7,38.5,62.6,Unhealthy for Sensitive
2025-07-04 14:00:00,SNS-031,Park,22.4,67.3,0.5,5,0.47,442.8,32.6,13.6,28.8,Moderate
2025-07-04 15:00:00,SNS-024,Park,24.0,67.1,0.7,0,0.31,427.6,22.1,20.1,38.2,Moderate
2025-07-04 16:00:00,SNS-036,Industrial,23.4,70.9,6.2,0,0.9,549.2,41.5,62.8,90.9,Unhealthy
2025-07-04 17:00:00,SNS-013,Roadside,22.9,58.1,4.4,0,0.93,513.9,45.1,41.9,63.6,Unhealthy for Sensitive
2025-07-04 18:00:00,SNS-003,Park,22.0,63.9,0.9,0,0.82,477.6,37.6,28.7,33.6,Moderate
2025-07-04 19:00:00,SNS-003,Park,24.5,65.1,2.3,0,0.93,474.4,44.9,22.0,31.1,Moderate
2025-07-04 20:00:00,SNS-002,Industrial,23.8,70.0,6.3,0,0.38,500.3,29.1,39.8,52.0,Unhealthy for Sensitive
2025-07-04 21:00:00,SNS-034,Residential,24.2,55.0,3.3,0,0.45,442.4,33.7,27.6,43.5,Moderate
2025-07-04 22:00:00,SNS-023,Roadside,21.0,61.8,1.4,1,0.4,464.0,28.8,22.0,35.5,Moderate
2025-07-04 23:00:00,SNS-036,Industrial,21.6,67.8,6.6,10,0.04,473.6,9.6,20.0,23.0,Moderate
2025-07-05 00:00:00,SNS-025,Industrial,23.3,77.7,2.2,0,0.14,492.2,14.9,40.6,66.4,Unhealthy for Sensitive
2025-07-05 01:00:00,SNS-006,Industrial,24.0,56.2,3.9,1,0.18,492.6,13.2,25.9,41.7,Moderate
2025-07-05 02:00:00,SNS-039,Park,20.3,59.6,3.9,0,0.02,383.6,1.5,2.0,5.0,Good
2025-07-05 03:00:00,SNS-046,Roadside,19.4,63.6,3.2,1,0.1,454.2,18.7,16.5,25.1,Moderate
2025-07-05 04:00:00,SNS-036,Industrial,20.4,59.3,1.2,10,0.18,511.3,12.9,25.5,34.4,Moderate
2025-07-05 05:00:00,SNS-002,Industrial,23.9,65.2,2.4,0,0.42,531.5,23.8,46.7,78.4,Unhealthy for Sensitive
2025-07-05 06:00:00,SNS-031,Park,24.3,70.3,4.8,0,0.44,416.2,32.2,9.4,9.7,Good
2025-07-05 07:00:00,SNS-037,Residential,24.8,67.0,5.9,0,0.93,493.7,45.2,36.6,52.5,Unhealthy for Sensitive
2025-07-05 08:00:00,SNS-006,Industrial,20.0,71.4,5.1,0,0.9,542.4,50.8,59.9,90.6,Unhealthy
2025-07-05 09:00:00,SNS-011,Residential,22.7,75.4,3.9,0,0.91,467.8,44.9,30.2,47.6,Moderate
2025-07-05 10:00:00,SNS-041,Industrial,21.3,59.9,7.3,0,0.4,490.2,29.2,39.3,56.5,Unhealthy for Sensitive
2025-07-05 11:00:00,SNS-032,Roadside,23.5,61.8,1.6,0,0.44,487.8,26.7,46.4,67.8,Unhealthy for Sensitive
2025-07-05 12:00:00,SNS-038,Roadside,24.1,69.2,8.0,0,0.58,482.9,36.0,36.4,54.6,Unhealthy for Sensitive
2025-07-05 13:00:00,SNS-004,Park,22.5,64.6,4.4,0,0.49,427.1,31.2,16.0,23.0,Moderate
2025-07-05 14:00:00,SNS-010,Roadside,22.5,63.9,4.1,0,0.35,469.2,12.9,42.6,62.8,Unhealthy for Sensitive
2025-07-05 15:00:00,SNS-007,Park,26.3,68.4,5.4,0,0.59,420.0,35.4,8.3,15.8,Good
2025-07-05 16:00:00,SNS-032,Roadside,22.5,55.0,5.1,10,0.76,485.5,40.3,31.8,51.5,Moderate
2025-07-05 17:00:00,SNS-011,Residential,21.6,59.7,4.1,0,0.86,487.5,42.1,26.8,38.3,Moderate
2025-07-05 18:00:00,SNS-001,Roadside,24.4,66.8,6.1,0,0.79,505.3,42.5,44.2,63.6,Unhealthy for Sensitive
2025-07-05 19:00:00,SNS-010,Roadside,21.2,68.5,6.4,0,0.82,490.3,43.1,47.9,75.5,Unhealthy for Sensitive
2025-07-05 20:00:00,SNS-030,Industrial,22.5,59.9,1.6,0,0.48,543.2,24.1,41.2,55.5,Unhealthy for Sensitive
2025-07-05 21:00:00,SNS-043,Industrial,18.9,67.1,1.0,0,0.42,538.6,31.3,52.6,76.4,Unhealthy for Sensitive
2025-07-05 22:00:00,SNS-008,Roadside,19.7,54.7,2.2,0,0.46,483.7,27.2,45.6,62.6,Unhealthy for Sensitive
2025-07-05 23:00:00,SNS-036,Industrial,26.1,64.4,4.4,0,0.02,485.8,6.5,30.0,38.7,Moderate
2025-07-06 00:00:00,SNS-017,Roadside,22.0,65.4,2.0,0,0.17,476.1,17.1,28.4,40.8,Moderate
2025-07-06 01:00:00,SNS-041,Industrial,24.1,62.0,1.5,0,0.16,527.5,18.4,36.6,47.5,Unhealthy for Sensitive
2025-07-06 02:00:00,SNS-032,Roadside,23.5,67.3,6.8,0,0.15,422.6,15.9,27.3,41.3,Moderate
2025-07-06 03:00:00,SNS-035,Roadside,19.3,66.0,5.6,0,0.11,455.4,15.7,31.7,37.6,Moderate
2025-07-06 04:00:00,SNS-001,Roadside,18.9,64.7,2.2,0,0.15,446.8,15.3,27.3,40.0,Moderate
2025-07-06 05:00:00,SNS-038,Roadside,23.1,59.3,2.7,0,0.3,475.7,23.4,50.9,87.3,Unhealthy for Sensitive
2025-07-06 06:00:00,SNS-050,Industrial,20.9,69.7,0.5,0,0.32,531.3,23.8,48.9,59.4,Unhealthy for Sensitive
2025-07-06 07:00:00,SNS-012,Park,18.5,72.2,4.7,0,0.85,464.0,37.6,20.3,35.9,Moderate
2025-07-06 08:00:00,SNS-042,Residential,19.8,63.0,3.7,0,0.86,460.0,42.6,27.3,40.4,Moderate
2025-07-06 09:00:00,SNS-008,Roadside,25.8,69.7,4.1,0,0.97,522.1,48.7,60.2,90.0,Unhealthy
2025-07-06 10:00:00,SNS-049,Industrial,22.1,67.1,5.3,0,0.54,513.1,30.4,50.4,68.8,Unhealthy for Sensitive
2025-07-06 11:00:00,SNS-034,Residential,23.3,67.6,2.6,0,0.43,421.9,31.1,22.6,32.7,Moderate
2025-07-06 12:00:00,SNS-002,Industrial,22.2,58.2,6.3,0,0.35,518.2,17.1,34.3,64.7,Moderate
2025-07-06 13:00:00,SNS-022,Roadside,20.5,68.2,7.0,0,0.53,446.7,25.9,38.1,57.0,Unhealthy for Sensitive
2025-07-06 14:00:00,SNS-045,Residential,22.7,65.1,1.3,0,0.41,449.1,22.2,30.4,60.1,Moderate
2025-07-06 15:00:00,SNS-022,Roadside,22.0,66.2,2.0,0,0.57,487.2,33.3,43.9,67.5,Unhealthy for Sensitive
2025-07-06 16:00:00,SNS-028,Residential,23.2,64.6,3.6,0,0.85,473.6,46.2,33.8,52.9,Moderate
2025-07-06 17:00:00,SNS-034,Residential,20.8,65.8,3.2,5,0.87,501.3,42.1,24.1,28.0,Moderate
2025-07-06 18:00:00,SNS-047,Park,24.9,63.1,4.5,0,0.87,463.6,33.5,24.1,33.3,Moderate
2025-07-06 19:00:00,SNS-010,Roadside,23.3,65.4,1.3,0,0.91,527.5,47.3,57.0,87.2,Unhealthy
2025-07-06 20:00:00,SNS-008,Roadside,20.0,69.7,5.5,5,0.46,467.6,29.0,27.4,35.6,Moderate
2025-07-06 21:00:00,SNS-033,Roadside,17.0,55.8,0.7,0,0.55,507.1,30.8,57.0,77.8,Unhealthy
2025-07-06 22:00:00,SNS-044,Residential,23.4,61.8,1.9,0,0.47,455.0,26.0,26.1,38.1,Moderate
2025-07-06 23:00:00,SNS-023,Roadside,22.0,67.4,10.9,0,0.12,408.0,12.1,23.6,38.2,Moderate
2025-07-07 00:00:00,SNS-006,Industrial,20.6,63.7,1.2,0,0.07,506.4,24.4,39.7,55.1,Unhealthy for Sensitive
2025-07-07 01:00:00,SNS-024,Park,21.8,59.2,2.2,0,0.02,396.1,11.7,4.9,5.0,Good
2025-07-07 02:00:00,SNS-050,Industrial,25.6,65.2,6.8,0,0.03,458.6,9.7,28.9,40.1,Moderate
2025-07-07 03:00:00,SNS-038,Roadside,23.9,63.9,2.8,0,0.13,440.1,15.0,38.9,59.7,Unhealthy for Sensitive
2025-07-07 04:00:00,SNS-013,Roadside,23.6,67.1,4.8,0,0.16,435.6,12.6,28.3,44.4,Moderate
2025-07-07 05:00:00,SNS-025,Industrial,20.8,70.3,2.8,0,0.4,533.1,28.8,49.4,79.8,Unhealthy for Sensitive
2025-07-07 06:00:00,SNS-019,Industrial,26.0,74.1,3.6,0,0.53,536.8,33.3,48.1,72.5,Unhealthy for Sensitive
2025-07-07 07:00:00,SNS-036,Industrial,23.2,67.2,3.0,0,0.88,593.0,57.7,65.2,94.3,Unhealthy
2025-07-07 08:00:00,SNS-013,Roadside,24.2,63.6,1.1,0,0.88,532.8,48.3,61.5,91.6,Unhealthy
2025-07-07 09:00:00,SNS-033,Roadside,19.0,69.6,3.0,0,0.89,523.0,44.8,53.6,79.6,Unhealthy for Sensitive
2025-07-07 10:00:00,SNS-033,Roadside,20.5,71.8,3.6,0,0.59,494.9,31.3,38.0,48.3,Unhealthy for Sensitive
2025-07-07 11:00:00,SNS-024,Park,22.5,63.9,1.3,0,0.42,433.7,30.6,15.8,19.2,Moderate
2025-07-07 12:00:00,SNS-041,Industrial,21.8,57.1,5.9,0,0.44,490.3,26.8,53.3,82.6,Unhealthy for Sensitive
2025-07-07 13:00:00,SNS-034,Residential,20.5,75.6,2.5,0,0.35,430.8,15.8,18.8,25.6,Moderate
2025-07-07 14:00:00,SNS-018,Residential,20.3,70.5,0.1,0,0.33,440.1,28.3,28.1,40.8,Moderate
2025-07-07 15:00:00,SNS-029,Park,27.2,68.9,2.1,0,0.49,453.1,37.3,14.6,25.4,Moderate
2025-07-07 16:00:00,SNS-050,Industrial,23.0,70.6,3.4,0,0.85,567.6,44.9,58.7,85.3,Unhealthy
2025-07-07 17:00:00,SNS-029,Park,21.9,68.6,2.4,0,0.98,497.4,42.1,29.5,49.3,Moderate
2025-07-07 18:00:00,SNS-008,Roadside,22.5,69.8,10.9,0,0.71,471.5,48.5,41.5,57.5,Unhealthy for Sensitive
2025-07-07 19:00:00,SNS-005,Industrial,21.0,65.2,2.9,0,0.75,552.4,40.6,62.6,94.7,Unhealthy
2025-07-07 20:00:00,SNS-036,Industrial,18.5,63.8,3.8,0,0.53,543.9,39.9,47.6,72.0,Unhealthy for Sensitive
2025-07-07 21:00:00,SNS-040,Residential,26.3,68.1,1.3,0,0.38,457.4,29.8,15.1,28.5,Moderate
2025-07-07 22:00:00,SNS-048,Roadside,22.7,68.2,7.7,0,0.54,450.7,34.6,36.3,52.0,Unhealthy for Sensitive
2025-07-07 23:00:00,SNS-039,Park,21.4,69.3,0.2,0,0.1,410.8,13.6,6.3,11.7,Good
2025-07-08 00:00:00,SNS-019,Industrial,19.9,58.7,3.9,0,0.08,504.3,21.1,38.7,67.0,Unhealthy for Sensitive
2025-07-08 01:00:00,SNS-049,Industrial,20.8,61.7,4.8,0,0.09,495.4,13.3,32.4,57.6,Moderate
2025-07-08 02:00:00,SNS-019,Industrial,22.1,57.2,2.2,1,0.17,511.6,14.0,28.1,45.5,Moderate
2025-07-08 03:00:00,SNS-034,Residential,26.0,72.4,6.2,0,0.06,388.3,7.9,2.0,5.0,Good
2025-07-08 04:00:00,SNS-010,Roadside,22.0,70.0,7.6,0,0.1,406.8,17.3,18.4,23.9,Moderate
2025-07-08 05:00:00,SNS-002,Industrial,22.1,69.0,8.1,0,0.33,483.6,17.7,21.1,25.4,Moderate
2025-07-08 06:00:00,SNS-008,Roadside,22.3,65.0,0.6,0,0.59,519.7,36.1,52.9,75.8,Unhealthy for Sensitive
2025-07-08 07:00:00,SNS-030,Industrial,19.4,60.3,3.2,0,0.83,555.2,41.7,58.4,90.0,Unhealthy
2025-07-08 08:00:00,SNS-003,Park,18.5,67.0,4.0,0,0.94,479.0,44.7,17.3,10.8,Moderate
2025-07-08 09:00:00,SNS-008,Roadside,20.5,59.5,9.4,0,0.86,483.1,41.7,46.4,66.7,Unhealthy for Sensitive
2025-07-08 10:00:00,SNS-016,Roadside,22.5,68.5,4.8,0,0.32,453.7,25.3,43.8,71.2,Unhealthy for Sensitive
2025-07-08 11:00:00,SNS-019,Industrial,24.2,62.8,2.6,0,0.54,552.6,25.6,51.1,68.8,Unhealthy for Sensitive
2025-07-08 12:00:00,SNS-021,Industrial,18.6,78.5,4.4,10,0.31,524.5,21.8,23.7,35.1,Moderate
2025-07-08 13:00:00,SNS-012,Park,20.3,66.1,3.6,0,0.6,435.3,32.0,23.9,36.8,Moderate
2025-07-08 14:00:00,SNS-017,Roadside,22.2,69.9,4.4,0,0.32,459.3,18.3,26.1,41.4,Moderate
2025-07-08 15:00:00,SNS-024,Park,20.6,61.3,2.3,0,0.58,451.0,33.2,15.0,29.5,Moderate
2025-07-08 16:00:00,SNS-041,Industrial,26.2,68.6,8.0,0,0.87,550.1,53.9,44.2,68.1,Unhealthy for Sensitive
2025-07-08 17:00:00,SNS-040,Residential,23.2,65.8,0.7,0,0.94,490.5,48.4,40.8,67.7,Unhealthy for Sensitive
2025-07-08 18:00:00,SNS-032,Roadside,21.6,62.7,2.7,0,0.71,485.0,42.2,48.6,76.2,Unhealthy for Sensitive
2025-07-08 19:00:00,SNS-040,Residential,22.0,66.2,2.4,0,0.97,475.8,50.8,43.6,64.1,Unhealthy for Sensitive
2025-07-08 20:00:00,SNS-032,Roadside,23.0,63.3,5.6,0,0.39,475.6,22.6,34.6,49.1,Moderate
2025-07-08 21:00:00,SNS-001,Roadside,23.7,61.4,5.0,5,0.42,471.1,32.4,27.5,50.8,Moderate
2025-07-08 22:00:00,SNS-039,Park,17.3,67.3,4.1,0,0.36,411.0,31.2,2.0,13.0,Good
2025-07-08 23:00:00,SNS-039,Park,21.8,67.3,1.6,0,0.19,403.4,32.4,16.4,30.3,Moderate
2025-07-09 00:00:00,SNS-012,Park,19.0,68.0,1.2,1,0.11,382.0,13.5,3.7,15.5,Good
2025-07-09 01:00:00,SNS-012,Park,21.4,62.5,1.1,0,0.13,415.5,12.7,7.4,5.0,Good
2025-07-09 02:00:00,SNS-036,Industrial,18.7,66.4,2.5,0,0.17,504.8,20.4,43.5,61.0,Unhealthy for Sensitive
2025-07-09 03:00:00,SNS-011,Residential,20.8,66.0,5.0,0,0.01,404.5,9.1,10.2,11.7,Good
2025-07-09 04:00:00,SNS-025,Industrial,21.5,69.0,4.9,0,0.17,490.5,22.0,32.5,49.7,Moderate
2025-07-09 05:00:00,SNS-025,Industrial,20.5,60.4,4.5,0,0.34,528.8,26.8,32.5,51.7,Moderate
2025-07-09 06:00:00,SNS-044,Residential,16.5,65.8,5.8,0,0.48,414.7,26.4,22.0,38.6,Moderate
2025-07-09 07:00:00,SNS-006,Industrial,21.6,70.3,2.0,0,0.78,576.2,45.8,57.7,97.3,Unhealthy
2025-07-09 08:00:00,SNS-045,Residential,22.1,82.0,1.8,0,0.98,501.9,55.0,42.9,62.0,Unhealthy for Sensitive
2025-07-09 09:00:00,SNS-011,Residential,22.3,64.9,5.5,0,0.88,456.3,34.5,30.8,50.8,Moderate
2025-07-09 10:00:00,SNS-023,Roadside,22.5,58.9,2.9,0,0.52,511.9,38.3,39.3,58.6,Unhealthy for Sensitive
2025-07-09 11:00:00,SNS-030,Industrial,23.5,60.8,4.3,0,0.41,530.6,29.1,46.9,70.4,Unhealthy for Sensitive
2025-07-09 12:00:00,SNS-023,Roadside,21.0,64.2,2.8,0,0.53,470.1,31.6,46.1,68.0,Unhealthy for Sensitive
2025-07-09 13:00:00,SNS-044,Residential,22.3,68.2,5.4,10,0.4,419.3,30.1,9.9,9.4,Good
2025-07-09 14:00:00,SNS-026,Industrial,19.5,66.5,4.6,0,0.58,533.4,28.0,52.4,70.7,Unhealthy for Sensitive
2025-07-09 15:00:00,SNS-009,Park,21.4,70.3,5.4,1,0.46,429.8,26.3,3.4,5.0,Good
