,,,sensor_id,sensor_id,location_type,location_type,temperature_c,temperature_c,humidity_pct,humidity_pct,wind_speed_kmh,wind_speed_kmh,precipitation_mm,precipitation_mm,traffic_density_score,traffic_density_score,co2_ppm,co2_ppm,no2_ppb,no2_ppb,pm2.5,pm2.5,pm10,pm10,aqi_category,aqi_category
SNS-017,Roadside,2025-06-07,SNS-017,SNS-017,Roadside,Roadside,26.7,26.7,63.4,63.4,4.3,4.3,0.0,0.0,0.88,0.88,505.8,505.8,42.3,42.3,59.3,59.3,84.5,84.5,Unhealthy,Unhealthy
SNS-017,Roadside,2025-06-12,SNS-017,SNS-017,Roadside,Roadside,25.5,27.7,56.6,60.3,1.1,4.0,0.0,0.0,0.36,0.8,483.8,533.3,27.8,43.4,33.6,54.7,45.8,82.1,Moderate,Unhealthy for Sensitive
SNS-017,Roadside,2025-06-17,SNS-017,SNS-017,Roadside,Roadside,20.4,25.9,58.4,66.6,1.5,9.1,0.0,0.0,0.17,0.83,410.2,513.3,22.5,39.3,22.3,60.6,32.8,95.2,Moderate,Unhealthy for Sensitive
SNS-017,Roadside,2025-06-22,SNS-017,SNS-017,Roadside,Roadside,19.3,26.3,66.8,69.6,1.0,14.4,0.0,0.0,0.07,0.93,383.3,523.3,17.1,53.1,15.0,57.7,31.3,101.0,Moderate,Unhealthy for Sensitive
SNS-017,Roadside,2025-06-27,SNS-017,SNS-017,Roadside,Roadside,21.5,23.3,65.1,70.7,3.8,5.9,0.0,0.0,0.46,0.53,464.2,473.0,30.7,36.9,35.4,40.3,54.4,60.7,Unhealthy for Sensitive,Unhealthy for Sensitive
SNS-017,Roadside,2025-07-02,SNS-017,SNS-017,Roadside,Roadside,22.0,22.0,65.4,65.4,2.0,2.0,0.0,0.0,0.17,0.17,476.1,476.1,17.1,17.1,28.4,28.4,40.8,40.8,Moderate,Moderate
SNS-017,Roadside,2025-07-07,SNS-017,SNS-017,Roadside,Roadside,22.2,22.2,69.9,69.9,4.4,4.4,0.0,0.0,0.32,0.32,459.3,459.3,18.3,18.3,26.1,26.1,41.4,41.4,Moderate,Moderate
SNS-017,Roadside,2025-07-12,SNS-017,SNS-017,Roadside,Roadside,19.9,23.6,60.2,69.9,0.9,4.2,0.0,5.0,0.15,0.95,483.2,516.0,18.4,46.3,26.2,64.0,39.5,97.9,Moderate,Unhealthy for Sensitive
SNS-017,Roadside,2025-07-17,SNS-017,SNS-017,Roadside,Roadside,24.5,24.5,68.7,68.7,3.1,3.1,0.0,0.0,0.89,0.89,502.2,502.2,48.0,48.0,60.7,60.7,90.7,90.7,Unhealthy,Unhealthy
SNS-017,Roadside,2025-07-22,SNS-017,SNS-017,Roadside,Roadside,18.9,21.4,71.9,78.6,1.8,8.9,0.0,0.0,0.18,0.96,410.0,534.6,23.4,48.6,27.4,63.7,41.4,97.0,Moderate,Unhealthy
SNS-017,Roadside,2025-07-27,SNS-017,SNS-017,Roadside,Roadside,18.5,24.4,57.9,82.7,1.8,4.4,0.0,0.0,0.13,0.81,433.4,518.7,17.3,35.1,33.2,65.5,58.3,100.3,Moderate,Unhealthy for Sensitive
SNS-017,Roadside,2025-08-01,SNS-017,SNS-017,Roadside,Roadside,19.1,22.9,63.3,67.3,2.0,7.8,0.0,0.0,0.18,0.98,438.9,503.8,18.9,44.3,26.0,58.5,35.7,89.3,Moderate,Unhealthy for Sensitive
SNS-017,Roadside,2025-08-06,SNS-017,SNS-017,Roadside,Roadside,20.1,23.2,62.7,74.9,0.9,4.5,0.0,0.0,0.04,0.92,434.4,537.6,11.2,46.0,20.9,62.4,33.0,89.3,Moderate,Unhealthy
SNS-017,Roadside,2025-08-11,SNS-017,SNS-017,Roadside,Roadside,18.5,18.5,81.2,81.2,7.4,7.4,0.0,0.0,0.75,0.75,493.1,493.1,30.7,30.7,42.7,42.7,62.8,62.8,Unhealthy for Sensitive,Unhealthy for Sensitive
SNS-017,Roadside,2025-08-16,SNS-017,SNS-017,Roadside,Roadside,20.9,22.0,63.5,68.9,1.2,7.8,0.0,0.0,0.53,0.98,497.5,511.1,29.6,56.5,50.1,53.3,75.8,79.2,Unhealthy for Sensitive,Unhealthy for Sensitive
SNS-017,Roadside,2025-08-21,SNS-017,SNS-017,Roadside,Roadside,18.2,22.1,68.7,76.1,1.2,7.0,0.0,10.0,0.59,0.99,495.4,533.7,33.9,52.5,27.5,59.4,35.6,91.2,Moderate,Unhealthy
SNS-017,Roadside,2025-08-26,SNS-017,SNS-017,Roadside,Roadside,20.3,20.6,67.4,74.6,0.2,1.6,0.0,0.0,0.9,0.96,525.8,530.8,33.5,43.8,53.3,62.3,69.4,97.7,Unhealthy,Unhealthy for Sensitive
SNS-017,Roadside,2025-08-31,SNS-017,SNS-017,Roadside,Roadside,15.4,23.2,57.0,73.9,0.7,7.0,0.0,0.0,0.3,0.82,464.4,500.9,23.6,46.9,30.9,42.7,50.2,64.7,Moderate,Unhealthy for Sensitive
SNS-017,Roadside,2025-09-05,SNS-017,SNS-017,Roadside,Roadside,18.7,18.7,72.7,72.7,1.9,1.9,10.0,10.0,0.08,0.08,460.1,460.1,21.8,21.8,19.8,19.8,27.4,27.4,Moderate,Moderate
SNS-017,Roadside,2025-09-10,SNS-017,SNS-017,Roadside,Roadside,17.1,23.7,64.9,72.4,2.2,10.2,0.0,1.0,0.1,0.98,411.0,520.7,10.6,51.9,11.5,56.1,15.0,89.1,Good,Unhealthy for Sensitive
SNS-017,Roadside,2025-09-15,SNS-017,SNS-017,Roadside,Roadside,15.8,22.0,57.9,69.8,0.8,14.3,0.0,0.0,0.12,0.73,415.2,525.6,12.8,36.7,15.6,55.5,29.8,85.4,Moderate,Unhealthy for Sensitive
SNS-017,Roadside,2025-09-20,,,,,,,,,,,,,,,,,,,,,,,,
SNS-017,Roadside,2025-09-25,SNS-017,SNS-017,Roadside,Roadside,20.4,22.6,63.0,75.5,1.2,5.4,0.0,0.0,0.39,0.92,469.5,520.7,20.4,40.9,40.8,52.4,57.4,78.5,Unhealthy for Sensitive,Unhealthy for Sensitive
SNS-017,Roadside,2025-09-30,SNS-017,SNS-017,Roadside,Roadside,21.0,22.3,58.5,66.0,2.8,7.3,0.0,0.0,0.34,0.97,450.8,534.3,19.5,56.6,29.6,60.0,43.0,88.5,Moderate,Unhealthy for Sensitive
SNS-017,Roadside,2025-10-05,SNS-017,SNS-017,Roadside,Roadside,18.7,18.7,61.9,61.9,4.1,4.1,0.0,0.0,0.46,0.46,490.1,490.1,31.6,31.6,35.8,35.8,42.1,42.1,Unhealthy for Sensitive,Unhealthy for Sensitive
SNS-017,Roadside,2025-10-10,SNS-017,SNS-017,Roadside,Roadside,22.3,22.8,59.5,60.2,0.3,4.3,0.0,5.0,0.19,0.33,446.0,476.4,8.0,26.0,31.0,31.3,48.0,52.1,Moderate,Moderate
SNS-017,Roadside,2025-10-15,SNS-017,SNS-017,Roadside,Roadside,21.3,25.4,57.7,67.5,0.9,7.8,0.0,1.0,0.1,0.71,419.4,496.3,2.7,41.8,21.7,53.0,34.0,78.3,Moderate,Unhealthy for Sensitive
SNS-017,Roadside,2025-10-20,SNS-017,SNS-017,Roadside,Roadside,27.3,27.3,64.5,64.5,8.1,8.1,0.0,0.0,0.81,0.81,501.9,501.9,40.2,40.2,44.4,44.4,65.0,65.0,Unhealthy for Sensitive,Unhealthy for Sensitive
SNS-017,Roadside,2025-10-25,SNS-017,SNS-017,Roadside,Roadside,22.2,29.7,62.5,67.1,0.7,3.1,0.0,0.0,0.39,0.52,485.5,493.8,25.8,37.0,37.4,43.1,45.5,60.5,Unhealthy for Sensitive,Unhealthy for Sensitive
SNS-017,Roadside,2025-10-30,SNS-017,SNS-017,Roadside,Roadside,24.5,27.4,62.6,69.2,1.9,8.4,0.0,0.0,0.01,0.18,416.1,440.3,13.9,24.5,29.4,37.9,44.6,55.1,Moderate,Unhealthy for Sensitive
SNS-017,Roadside,2025-11-04,SNS-017,SNS-017,Roadside,Roadside,24.4,24.4,71.5,71.5,2.2,2.2,5.0,5.0,0.58,0.58,498.7,498.7,29.0,29.0,25.3,25.3,40.8,40.8,Moderate,Moderate
SNS-017,Roadside,2025-11-09,SNS-017,SNS-017,Roadside,Roadside,21.6,25.8,48.6,69.3,1.4,9.0,0.0,0.0,0.03,0.91,424.8,531.4,10.0,46.6,28.1,54.7,44.6,81.3,Moderate,Unhealthy for Sensitive
SNS-017,Roadside,2025-11-14,SNS-017,SNS-017,Roadside,Roadside,24.3,24.7,65.9,66.6,1.3,3.3,0.0,0.0,0.14,0.99,436.8,514.5,14.1,54.4,39.1,52.9,58.3,83.8,Unhealthy for Sensitive,Unhealthy for Sensitive
SNS-017,Roadside,2025-11-19,SNS-017,SNS-017,Roadside,Roadside,25.0,28.4,59.8,64.5,0.9,8.5,0.0,0.0,0.18,0.96,460.9,511.8,10.7,48.5,41.1,48.4,51.0,77.7,Unhealthy for Sensitive,Unhealthy for Sensitive
SNS-017,Roadside,2025-11-24,SNS-017,SNS-017,Roadside,Roadside,24.9,28.5,45.9,56.9,3.4,7.1,0.0,0.0,0.13,0.83,442.7,527.1,9.6,47.9,37.1,51.6,63.9,73.9,Unhealthy for Sensitive,Unhealthy for Sensitive
SNS-017,Roadside,2025-11-29,SNS-017,SNS-017,Roadside,Roadside,26.7,28.8,57.0,60.0,0.6,0.8,0.0,0.0,0.31,0.34,472.4,481.9,18.5,24.3,43.0,43.8,53.8,71.7,Unhealthy for Sensitive,Unhealthy for Sensitive
SNS-017,Roadside,2025-12-04,SNS-017,SNS-017,Roadside,Roadside,27.3,27.3,53.8,53.8,0.8,0.8,0.0,0.0,0.9,0.9,534.3,534.3,44.0,44.0,58.7,58.7,89.2,89.2,Unhealthy,Unhealthy
SNS-017,Roadside,2025-12-09,SNS-017,SNS-017,Roadside,Roadside,26.3,26.3,55.4,55.4,3.6,3.6,0.0,0.0,0.36,0.36,457.1,457.1,25.5,25.5,33.9,33.9,54.6,54.6,Moderate,Moderate
SNS-017,Roadside,2025-12-14,SNS-017,SNS-017,Roadside,Roadside,27.1,29.1,52.4,60.3,2.8,3.7,0.0,0.0,0.01,0.57,424.9,494.8,5.3,38.8,30.0,46.2,38.1,68.6,Moderate,Unhealthy for Sensitive
SNS-017,Roadside,2025-12-19,SNS-017,SNS-017,Roadside,Roadside,27.8,28.6,53.8,56.7,2.0,17.7,0.0,0.0,0.35,0.57,424.1,469.4,22.1,32.6,29.5,31.3,43.2,46.0,Moderate,Moderate
SNS-017,Roadside,2025-12-24,SNS-017,SNS-017,Roadside,Roadside,26.5,31.3,50.7,52.8,1.5,3.2,0.0,0.0,0.31,0.97,477.2,517.0,26.7,47.3,43.4,59.1,59.6,92.4,Unhealthy,Unhealthy for Sensitive
SNS-017,Roadside,2025-12-29,,,,,,,,,,,,,,,,,,,,,,,,
SNS-017,Roadside,2026-01-03,SNS-017,SNS-017,Roadside,Roadside,29.4,35.1,46.6,53.8,2.0,3.3,0.0,0.0,0.14,1.0,460.3,533.5,12.1,47.3,22.6,52.8,38.5,91.1,Moderate,Unhealthy for Sensitive
SNS-017,Roadside,2026-01-08,SNS-017,SNS-017,Roadside,Roadside,29.7,31.0,51.1,53.0,2.6,13.3,0.0,5.0,0.52,0.55,440.7,489.7,24.7,28.5,24.2,26.5,37.0,38.2,Moderate,Moderate
SNS-017,Roadside,2026-01-13,SNS-017,SNS-017,Roadside,Roadside,29.3,30.4,45.3,57.3,0.8,4.8,0.0,5.0,0.05,0.58,455.0,490.2,8.2,35.6,21.4,42.9,25.1,66.5,Moderate,Unhealthy for Sensitive
SNS-017,Roadside,2026-01-18,SNS-017,SNS-017,Roadside,Roadside,28.5,31.4,51.3,56.1,0.7,1.8,0.0,1.0,0.04,0.96,456.8,537.5,11.1,48.3,30.1,59.9,42.6,96.1,Moderate,Unhealthy for Sensitive
SNS-017,Roadside,2026-01-23,SNS-017,SNS-017,Roadside,Roadside,32.9,32.9,50.8,50.8,6.3,6.3,0.0,0.0,0.17,0.17,436.3,436.3,16.4,16.4,28.7,28.7,40.3,40.3,Moderate,Moderate
SNS-017,Roadside,2026-01-28,SNS-017,SNS-017,Roadside,Roadside,34.4,34.4,46.4,46.4,4.1,4.1,0.0,0.0,0.11,0.11,440.0,440.0,13.4,13.4,18.8,18.8,21.2,21.2,Moderate,Moderate
SNS-017,Roadside,2026-02-02,SNS-017,SNS-017,Roadside,Roadside,27.9,30.5,44.7,51.6,2.8,7.2,0.0,0.0,0.51,0.94,453.0,518.6,35.3,55.9,28.4,65.8,50.3,92.1,Moderate,Unhealthy for Sensitive
SNS-017,Roadside,2026-02-07,SNS-017,SNS-017,Roadside,Roadside,28.3,29.0,41.8,53.8,2.6,5.2,0.0,0.0,0.01,0.51,414.5,485.9,10.2,24.2,37.5,42.9,59.2,62.5,Unhealthy for Sensitive,Unhealthy for Sensitive
SNS-017,Roadside,2026-02-12,SNS-017,SNS-017,Roadside,Roadside,25.4,29.8,42.9,50.4,2.7,6.6,0.0,1.0,0.44,0.98,479.9,507.1,22.0,48.9,23.4,48.3,32.3,81.7,Moderate,Unhealthy for Sensitive
SNS-017,Roadside,2026-02-17,SNS-017,SNS-017,Roadside,Roadside,29.4,32.3,46.8,58.2,3.0,4.1,0.0,0.0,0.06,0.31,428.9,475.6,13.6,19.6,36.2,42.3,56.5,59.0,Unhealthy for Sensitive,Unhealthy for Sensitive
SNS-017,Roadside,2026-02-22,SNS-017,SNS-017,Roadside,Roadside,31.2,31.6,53.4,56.1,2.7,3.2,0.0,0.0,0.46,0.74,467.1,499.2,39.4,43.6,41.6,48.9,58.1,73.8,Unhealthy for Sensitive,Unhealthy for Sensitive
SNS-017,Roadside,2026-02-27,SNS-017,SNS-017,Roadside,Roadside,31.1,31.1,52.7,52.7,3.9,3.9,1.0,1.0,0.78,0.78,502.7,502.7,42.1,42.1,24.9,24.9,35.8,35.8,Moderate,Moderate
SNS-017,Roadside,2026-03-04,SNS-017,SNS-017,Roadside,Roadside,28.9,31.1,49.5,58.0,2.0,3.3,0.0,5.0,0.15,0.79,444.5,523.0,17.4,43.9,19.3,50.7,24.0,78.0,Moderate,Unhealthy for Sensitive
SNS-017,Roadside,2026-03-09,SNS-017,SNS-017,Roadside,Roadside,27.4,30.2,51.3,61.6,3.0,10.1,0.0,0.0,0.05,0.42,423.0,449.4,9.2,22.4,21.7,31.3,27.9,43.2,Moderate,Moderate
SNS-017,Roadside,2026-03-14,SNS-017,SNS-017,Roadside,Roadside,28.9,28.9,52.3,52.3,2.2,2.2,0.0,0.0,0.46,0.46,489.1,489.1,27.7,27.7,40.9,40.9,56.8,56.8,Unhealthy for Sensitive,Unhealthy for Sensitive
SNS-017,Roadside,2026-03-19,SNS-017,SNS-017,Roadside,Roadside,24.8,28.1,43.8,64.0,1.3,6.3,0.0,0.0,0.16,0.75,447.0,526.9,14.2,32.5,25.8,57.0,33.2,83.9,Moderate,Unhealthy for Sensitive
SNS-017,Roadside,2026-03-24,SNS-017,SNS-017,Roadside,Roadside,25.6,27.9,55.6,61.2,2.7,6.5,0.0,10.0,0.32,0.98,451.3,534.4,24.7,50.6,26.1,57.6,38.8,79.7,Moderate,Unhealthy for Sensitive
SNS-017,Roadside,2026-03-29,SNS-017,SNS-017,Roadside,Roadside,27.7,27.7,56.9,56.9,3.4,3.4,0.0,0.0,0.15,0.15,448.2,448.2,9.4,9.4,42.5,42.5,67.6,67.6,Unhealthy for Sensitive,Unhealthy for Sensitive
SNS-017,Roadside,2026-04-03,SNS-017,SNS-017,Roadside,Roadside,24.0,28.3,50.6,65.2,0.5,9.1,0.0,5.0,0.02,0.84,417.0,477.2,6.9,50.9,19.1,36.7,31.5,62.2,Moderate,Unhealthy for Sensitive
SNS-017,Roadside,2026-04-08,SNS-017,SNS-017,Roadside,Roadside,24.3,26.5,54.2,61.4,2.4,4.0,0.0,0.0,0.1,0.56,465.1,486.8,15.2,27.1,31.9,45.3,49.4,64.8,Moderate,Unhealthy for Sensitive
SNS-017,Roadside,2026-04-13,,,,,,,,,,,,,,,,,,,,,,,,
SNS-017,Roadside,2026-04-18,SNS-017,SNS-017,Roadside,Roadside,21.6,26.6,59.2,70.4,1.6,6.3,0.0,0.0,0.41,0.98,455.1,540.6,30.5,53.6,39.3,59.6,55.8,91.4,Unhealthy,Unhealthy for Sensitive
SNS-017,Roadside,2026-04-23,,,,,,,,,,,,,,,,,,,,,,,,
SNS-017,Roadside,2026-04-28,SNS-017,SNS-017,Roadside,Roadside,23.1,24.6,59.7,63.2,1.5,10.9,0.0,0.0,0.32,0.88,456.9,484.8,22.5,47.2,27.1,46.0,42.2,68.0,Moderate,Unhealthy for Sensitive
SNS-017,Roadside,2026-05-03,SNS-017,SNS-017,Roadside,Roadside,19.5,24.1,58.7,74.8,0.8,17.9,0.0,0.0,0.0,1.0,400.5,489.5,8.5,49.1,17.6,38.7,28.1,54.7,Moderate,Unhealthy for Sensitive
SNS-017,Roadside,2026-05-08,SNS-017,SNS-017,Roadside,Roadside,22.2,22.7,61.2,74.6,1.5,6.3,0.0,10.0,0.1,0.8,443.5,539.4,4.6,50.2,30.0,43.8,51.1,70.4,Moderate,Unhealthy for Sensitive
SNS-017,Roadside,2026-05-13,SNS-017,SNS-017,Roadside,Roadside,18.3,18.3,58.1,58.1,5.6,5.6,0.0,0.0,0.84,0.84,517.4,517.4,45.1,45.1,56.4,56.4,88.4,88.4,Unhealthy,Unhealthy
SNS-017,Roadside,2026-05-18,SNS-017,SNS-017,Roadside,Roadside,21.4,21.4,65.5,65.5,8.9,8.9,0.0,0.0,0.06,0.06,404.3,404.3,8.6,8.6,9.1,9.1,5.0,5.0,Good,Good
SNS-017,Roadside,2026-05-23,SNS-017,SNS-017,Roadside,Roadside,24.6,24.6,70.8,70.8,2.0,2.0,0.0,0.0,0.97,0.97,519.7,519.7,55.7,55.7,61.9,61.9,98.7,98.7,Unhealthy,Unhealthy
SNS-017,Roadside,2026-05-28,SNS-017,SNS-017,Roadside,Roadside,18.6,22.4,67.1,75.9,1.5,3.9,0.0,1.0,0.39,0.89,483.0,515.3,29.2,43.1,23.0,54.1,37.3,84.2,Moderate,Unhealthy for Sensitive
SNS-017,Roadside,2026-06-02,SNS-017,SNS-017,Roadside,Roadside,17.5,20.2,61.5,70.9,1.8,6.1,0.0,0.0,0.34,0.91,476.7,517.0,26.5,48.9,41.9,43.8,62.9,69.0,Unhealthy for Sensitive,Unhealthy for Sensitive
SNS-017,Roadside,2026-06-07,SNS-017,SNS-017,Roadside,Roadside,16.5,22.8,60.5,77.0,0.5,4.4,0.0,0.0,0.12,0.87,431.3,538.4,15.1,54.9,22.9,75.4,31.7,120.5,Moderate,Unhealthy for Sensitive
SNS-017,Roadside,2026-06-12,SNS-017,SNS-017,Roadside,Roadside,18.2,23.7,62.2,79.6,1.4,3.4,0.0,5.0,0.0,0.85,442.1,519.7,6.8,53.6,24.4,55.2,36.2,79.2,Moderate,Unhealthy for Sensitive
SNS-017,Roadside,2026-06-17,SNS-017,SNS-017,Roadside,Roadside,19.2,19.2,81.8,81.8,7.7,7.7,1.0,1.0,0.51,0.51,474.8,474.8,26.6,26.6,20.8,20.8,27.8,27.8,Moderate,Moderate
SNS-017,Roadside,2026-06-22,,,,,,,,,,,,,,,,,,,,,,,,
SNS-017,Roadside,2026-06-27,SNS-017,SNS-017,Roadside,Roadside,19.0,19.0,71.5,71.5,5.3,5.3,0.0,0.0,0.47,0.47,474.6,474.6,38.3,38.3,39.6,39.6,54.6,54.6,Unhealthy for Sensitive,Unhealthy for Sensitive
SNS-017,Roadside,2026-07-02,SNS-017,SNS-017,Roadside,Roadside,19.6,21.7,68.4,80.1,1.1,4.8,0.0,0.0,0.07,0.96,459.5,534.6,16.9,48.6,32.1,55.0,42.2,74.2,Moderate,Unhealthy for Sensitive
SNS-017,Roadside,2026-07-07,SNS-017,SNS-017,Roadside,Roadside,17.8,21.0,66.7,79.9,4.0,8.2,0.0,1.0,0.39,0.96,460.2,524.7,33.7,52.0,16.6,51.6,25.5,72.1,Moderate,Unhealthy for Sensitive
SNS-017,Roadside,2026-07-12,SNS-017,SNS-017,Roadside,Roadside,13.7,18.9,69.1,70.8,3.0,5.3,0.0,0.0,0.08,0.77,425.9,524.2,9.8,43.8,18.4,58.5,25.0,96.0,Moderate,Unhealthy
SNS-017,Roadside,2026-07-17,SNS-017,SNS-017,Roadside,Roadside,18.2,20.2,65.4,75.7,0.8,9.2,0.0,1.0,0.05,0.53,409.5,486.5,3.5,32.7,14.0,46.9,18.4,77.5,Moderate,Unhealthy for Sensitive
SNS-017,Roadside,2026-07-22,SNS-017,SNS-017,Roadside,Roadside,16.8,21.8,59.0,71.0,2.0,8.9,0.0,0.0,0.02,1.0,439.0,528.0,12.1,46.5,21.4,65.8,33.0,99.0,Moderate,Unhealthy for Sensitive
SNS-017,Roadside,2026-07-27,SNS-017,SNS-017,Roadside,Roadside,20.8,20.8,66.2,66.2,0.7,0.7,0.0,0.0,0.47,0.47,486.0,486.0,21.4,21.4,49.2,49.2,74.6,74.6,Unhealthy for Sensitive,Unhealthy for Sensitive
SNS-017,Roadside,2026-08-01,SNS-017,SNS-017,Roadside,Roadside,18.1,21.6,59.9,73.2,1.1,5.6,0.0,0.0,0.56,0.82,479.9,517.8,25.6,38.3,42.0,54.5,53.4,83.9,Unhealthy for Sensitive,Unhealthy for Sensitive
SNS-017,Roadside,2026-08-06,SNS-017,SNS-017,Roadside,Roadside,19.8,23.4,65.2,79.6,2.1,5.1,0.0,0.0,0.09,0.95,440.6,524.3,16.4,46.4,25.0,63.5,47.4,98.2,Moderate,Unhealthy for Sensitive
SNS-017,Roadside,2026-08-11,SNS-017,SNS-017,Roadside,Roadside,21.1,24.7,64.4,69.0,4.8,5.0,0.0,0.0,0.51,0.89,491.7,523.6,28.1,46.1,42.1,45.7,63.0,72.7,Unhealthy for Sensitive,Unhealthy for Sensitive
SNS-017,Roadside,2026-08-16,SNS-017,SNS-017,Roadside,Roadside,20.7,22.8,55.4,65.8,1.8,3.6,0.0,0.0,0.07,0.51,444.7,486.4,12.0,36.1,32.9,48.2,48.1,75.1,Moderate,Unhealthy for Sensitive
SNS-017,Roadside,2026-08-21,SNS-017,SNS-017,Roadside,Roadside,22.8,22.8,67.5,67.5,1.7,1.7,0.0,0.0,0.32,0.32,478.0,478.0,32.0,32.0,43.6,43.6,72.7,72.7,Unhealthy for Sensitive,Unhealthy for Sensitive
SNS-017,Roadside,2026-08-26,SNS-017,SNS-017,Roadside,Roadside,21.2,23.2,56.9,62.5,1.9,8.4,0.0,0.0,0.07,0.95,448.5,515.4,15.1,54.2,27.9,63.9,39.8,101.0,Moderate,Unhealthy for Sensitive
SNS-017,Roadside,2026-08-31,SNS-017,SNS-017,Roadside,Roadside,19.5,25.1,62.1,68.1,3.0,6.1,0.0,1.0,0.11,0.98,437.9,538.4,12.0,46.6,24.7,59.1,38.1,92.6,Moderate,Unhealthy for Sensitive
SNS-017,Roadside,2026-09-05,SNS-017,SNS-017,Roadside,Roadside,23.7,23.7,55.9,55.9,3.9,3.9,0.0,0.0,0.01,0.01,433.4,433.4,5.7,5.7,27.5,27.5,39.5,39.5,Moderate,Moderate
SNS-017,Roadside,2026-09-10,SNS-017,SNS-017,Roadside,Roadside,18.6,26.7,60.0,71.1,1.6,4.1,0.0,0.0,0.1,0.72,455.0,517.3,15.5,46.8,33.5,47.9,53.5,80.4,Moderate,Unhealthy for Sensitive
SNS-017,Roadside,2026-09-15,SNS-017,SNS-017,Roadside,Roadside,28.0,29.9,55.5,59.5,1.1,3.6,0.0,0.0,0.42,0.98,505.9,532.3,36.8,59.8,57.2,57.7,92.0,92.7,Unhealthy,Unhealthy
SNS-018,Residential,2025-01-02,SNS-018,SNS-018,Residential,Residential,24.2,25.2,57.4,57.8,0.7,7.1,0.0,5.0,0.19,0.98,435.2,465.6,18.9,51.6,12.1,39.1,18.5,71.7,Moderate,Unhealthy for Sensitive
SNS-018,Residential,2025-01-07,,,,,,,,,,,,,,,,,,,,,,,,
SNS-018,Residential,2025-01-12,SNS-018,SNS-018,Residential,Residential,25.8,25.8,53.4,53.4,1.6,1.6,0.0,0.0,0.76,0.76,473.3,473.3,37.1,37.1,27.9,27.9,37.3,37.3,Moderate,Moderate
SNS-018,Residential,2025-01-17,SNS-018,SNS-018,Residential,Residential,28.5,28.5,58.1,58.1,7.5,7.5,0.0,0.0,0.18,0.18,380.0,380.0,5.3,5.3,12.1,12.1,19.9,19.9,Moderate,Moderate
SNS-018,Residential,2025-01-22,SNS-018,SNS-018,Residential,Residential,23.8,31.4,52.3,62.0,1.7,5.0,0.0,1.0,0.02,0.55,383.9,448.3,19.8,38.2,2.0,24.0,5.0,34.9,Good,Moderate
SNS-018,Residential,2025-01-27,SNS-018,SNS-018,Residential,Residential,26.2,34.1,48.1,56.0,0.6,9.8,0.0,10.0,0.46,0.97,410.3,489.2,29.1,47.3,11.3,48.8,18.3,71.5,Good,Unhealthy for Sensitive
SNS-018,Residential,2025-02-01,,,,,,,,,,,,,,,,,,,,,,,,
SNS-018,Residential,2025-02-06,SNS-018,SNS-018,Residential,Residential,26.4,30.0,37.3,58.4,4.9,9.2,0.0,0.0,0.07,0.9,380.0,464.3,16.3,43.0,5.5,27.2,12.6,35.1,Good,Moderate
SNS-018,Residential,2025-02-11,SNS-018,SNS-018,Residential,Residential,26.2,27.8,51.1,53.0,0.9,3.1,0.0,0.0,0.05,0.8,410.5,469.1,8.3,37.0,14.2,34.3,28.4,48.5,Moderate,Moderate
SNS-018,Residential,2025-02-16,SNS-018,SNS-018,Residential,Residential,28.3,31.2,48.2,60.8,2.3,5.6,0.0,0.0,0.02,0.39,396.0,422.9,10.9,22.3,13.1,22.2,15.6,36.3,Moderate,Moderate
SNS-018,Residential,2025-02-21,SNS-018,SNS-018,Residential,Residential,28.5,29.6,45.2,57.7,0.8,4.4,0.0,0.0,0.04,0.35,395.5,462.4,8.9,38.0,12.9,24.2,18.0,31.7,Moderate,Moderate
SNS-018,Residential,2025-02-26,SNS-018,SNS-018,Residential,Residential,28.0,34.9,47.1,54.0,3.5,4.6,0.0,0.0,0.56,0.79,437.5,455.1,28.7,38.2,17.9,28.6,32.0,39.5,Moderate,Moderate
SNS-018,Residential,2025-03-03,,,,,,,,,,,,,,,,,,,,,,,,
SNS-018,Residential,2025-03-08,SNS-018,SNS-018,Residential,Residential,24.6,29.0,48.8,53.2,2.6,5.3,0.0,1.0,0.08,0.56,381.8,473.6,6.7,29.9,5.4,33.9,7.9,51.1,Good,Moderate
SNS-018,Residential,2025-03-13,SNS-018,SNS-018,Residential,Residential,28.9,30.9,50.3,52.6,1.9,2.6,0.0,0.0,0.05,0.45,409.5,430.5,14.4,24.3,12.6,25.2,20.0,33.4,Moderate,Moderate
SNS-018,Residential,2025-03-18,SNS-018,SNS-018,Residential,Residential,26.0,34.0,49.2,55.6,3.3,5.5,0.0,0.0,0.3,0.57,417.3,435.7,23.3,35.7,16.8,20.2,19.6,32.9,Moderate,Moderate
SNS-018,Residential,2025-03-23,SNS-018,SNS-018,Residential,Residential,33.4,33.4,54.0,54.0,1.0,1.0,0.0,0.0,0.07,0.07,405.2,405.2,15.3,15.3,18.8,18.8,26.5,26.5,Moderate,Moderate
SNS-018,Residential,2025-03-28,SNS-018,SNS-018,Residential,Residential,28.9,32.8,46.6,56.0,1.4,4.7,0.0,0.0,0.32,0.34,413.8,448.6,17.5,27.0,14.8,16.4,17.9,25.4,Moderate,Moderate
SNS-018,Residential,2025-04-02,SNS-018,SNS-018,Residential,Residential,30.8,30.8,48.8,48.8,9.0,9.0,0.0,0.0,0.08,0.08,387.4,387.4,17.6,17.6,10.5,10.5,7.8,7.8,Good,Good
